Min,Max,Modal,Year,Month,Day,Variety_OTHER,Variety_PUNA,Grade_FAQ,Grade_LARGE,Grade_MEDIUM
300.0,600.0,550.0,2004.0,2.0,26.0,0.0,1.0,0.0,0.0,0.0
500.0,750.0,700.0,2004.0,2.0,28.0,0.0,1.0,0.0,0.0,0.0
450.0,700.0,650.0,2004.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
300.0,550.0,450.0,2004.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0
300.0,550.0,520.0,2004.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0
400.0,600.0,580.0,2004.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0
400.0,600.0,550.0,2004.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0
400.0,600.0,570.0,2004.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0
400.0,800.0,700.0,2004.0,3.0,9.0,0.0,1.0,1.0,0.0,0.0
400.0,500.0,425.0,2004.0,3.0,10.0,0.0,1.0,0.0,0.0,0.0
500.0,700.0,600.0,2004.0,3.0,16.0,0.0,1.0,0.0,0.0,0.0
400.0,600.0,500.0,2004.0,3.0,18.0,0.0,1.0,1.0,0.0,0.0
300.0,600.0,500.0,2004.0,3.0,19.0,0.0,1.0,0.0,0.0,1.0
480.0,580.0,550.0,2004.0,3.0,20.0,0.0,1.0,0.0,0.0,0.0
450.0,600.0,550.0,2004.0,3.0,25.0,0.0,1.0,0.0,0.0,0.0
400.0,500.0,450.0,2004.0,3.0,27.0,0.0,1.0,0.0,0.0,0.0
450.0,500.0,480.0,2004.0,3.0,29.0,0.0,1.0,1.0,0.0,0.0
250.0,350.0,300.0,2004.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0
350.0,700.0,600.0,2004.0,4.0,8.0,0.0,1.0,1.0,0.0,0.0
400.0,700.0,600.0,2004.0,4.0,10.0,0.0,1.0,0.0,0.0,0.0
400.0,500.0,450.0,2004.0,4.0,13.0,0.0,1.0,0.0,0.0,0.0
450.0,500.0,480.0,2004.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0
450.0,500.0,470.0,2004.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0
450.0,650.0,500.0,2004.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0
450.0,700.0,550.0,2004.0,5.0,21.0,0.0,1.0,0.0,0.0,0.0
400.0,550.0,500.0,2004.0,5.0,22.0,0.0,1.0,0.0,0.0,0.0
300.0,500.0,450.0,2004.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0
325.0,580.0,550.0,2004.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0
400.0,580.0,550.0,2004.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0
400.0,600.0,500.0,2004.0,6.0,17.0,0.0,1.0,0.0,0.0,0.0
400.0,600.0,550.0,2004.0,6.0,21.0,0.0,1.0,0.0,0.0,0.0
400.0,600.0,550.0,2004.0,6.0,23.0,0.0,1.0,0.0,0.0,0.0
400.0,600.0,550.0,2004.0,6.0,24.0,0.0,1.0,0.0,0.0,0.0
300.0,500.0,450.0,2004.0,6.0,25.0,0.0,1.0,0.0,0.0,0.0
300.0,600.0,550.0,2004.0,6.0,26.0,0.0,1.0,0.0,0.0,0.0
300.0,500.0,450.0,2004.0,6.0,28.0,0.0,1.0,0.0,0.0,0.0
300.0,550.0,450.0,2004.0,6.0,30.0,0.0,1.0,0.0,0.0,0.0
600.0,1000.0,750.0,2004.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0
300.0,550.0,450.0,2004.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
450.0,550.0,500.0,2004.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0
300.0,500.0,450.0,2004.0,7.0,7.0,0.0,1.0,1.0,0.0,0.0
300.0,500.0,450.0,2004.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0
300.0,500.0,430.0,2004.0,7.0,9.0,0.0,1.0,0.0,0.0,0.0
350.0,500.0,480.0,2004.0,7.0,12.0,0.0,1.0,0.0,0.0,0.0
300.0,500.0,450.0,2004.0,7.0,13.0,0.0,1.0,0.0,0.0,0.0
300.0,500.0,480.0,2004.0,7.0,15.0,0.0,1.0,0.0,0.0,0.0
300.0,500.0,450.0,2004.0,7.0,16.0,0.0,1.0,0.0,0.0,0.0
300.0,500.0,450.0,2004.0,7.0,17.0,0.0,1.0,0.0,0.0,0.0
300.0,500.0,450.0,2004.0,7.0,19.0,0.0,1.0,0.0,0.0,0.0
300.0,500.0,450.0,2004.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0
300.0,550.0,500.0,2004.0,7.0,22.0,0.0,1.0,1.0,0.0,0.0
300.0,550.0,500.0,2004.0,7.0,23.0,0.0,1.0,0.0,0.0,0.0
300.0,500.0,480.0,2004.0,7.0,26.0,0.0,1.0,0.0,0.0,0.0
300.0,550.0,450.0,2004.0,7.0,28.0,0.0,1.0,1.0,0.0,0.0
300.0,550.0,500.0,2004.0,7.0,29.0,0.0,1.0,0.0,0.0,0.0
300.0,560.0,450.0,2004.0,7.0,31.0,0.0,1.0,1.0,0.0,0.0
300.0,600.0,560.0,2004.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0
400.0,500.0,450.0,2004.0,8.0,5.0,0.0,1.0,0.0,0.0,0.0
300.0,550.0,500.0,2004.0,8.0,12.0,0.0,1.0,0.0,0.0,0.0
400.0,600.0,550.0,2004.0,8.0,16.0,0.0,1.0,1.0,0.0,0.0
300.0,550.0,500.0,2004.0,8.0,18.0,0.0,1.0,0.0,0.0,0.0
300.0,600.0,500.0,2004.0,8.0,19.0,0.0,1.0,0.0,0.0,0.0
500.0,900.0,700.0,2004.0,8.0,21.0,0.0,1.0,0.0,0.0,0.0
700.0,800.0,750.0,2004.0,8.0,23.0,0.0,1.0,0.0,0.0,0.0
400.0,800.0,750.0,2004.0,8.0,25.0,0.0,1.0,0.0,0.0,0.0
250.0,600.0,500.0,2004.0,8.0,30.0,0.0,1.0,0.0,0.0,0.0
300.0,600.0,550.0,2004.0,8.0,31.0,0.0,1.0,0.0,0.0,0.0
300.0,600.0,560.0,2004.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
250.0,500.0,450.0,2004.0,9.0,22.0,0.0,0.0,1.0,0.0,0.0
400.0,550.0,500.0,2004.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0
300.0,500.0,450.0,2004.0,9.0,6.0,0.0,1.0,0.0,0.0,0.0
300.0,600.0,550.0,2004.0,9.0,8.0,0.0,1.0,0.0,0.0,1.0
300.0,600.0,560.0,2004.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0
300.0,600.0,500.0,2004.0,9.0,10.0,0.0,1.0,1.0,0.0,0.0
300.0,500.0,400.0,2004.0,9.0,20.0,0.0,1.0,0.0,0.0,0.0
250.0,500.0,450.0,2004.0,9.0,21.0,0.0,1.0,0.0,0.0,0.0
450.0,600.0,550.0,2004.0,9.0,22.0,0.0,1.0,1.0,0.0,0.0
300.0,450.0,400.0,2004.0,9.0,23.0,0.0,1.0,1.0,0.0,0.0
250.0,450.0,350.0,2004.0,9.0,24.0,0.0,1.0,0.0,0.0,0.0
300.0,550.0,450.0,2004.0,9.0,25.0,0.0,1.0,0.0,0.0,0.0
200.0,450.0,300.0,2004.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0
200.0,450.0,300.0,2004.0,9.0,28.0,0.0,1.0,0.0,0.0,0.0
200.0,450.0,300.0,2004.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0
250.0,450.0,400.0,2004.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0
200.0,400.0,300.0,2004.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0
300.0,400.0,350.0,2004.0,10.0,11.0,0.0,1.0,1.0,0.0,0.0
300.0,400.0,350.0,2004.0,10.0,12.0,0.0,1.0,0.0,0.0,0.0
250.0,350.0,300.0,2004.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0
200.0,450.0,400.0,2004.0,10.0,16.0,0.0,1.0,0.0,0.0,0.0
150.0,450.0,300.0,2004.0,10.0,19.0,0.0,1.0,0.0,0.0,0.0
150.0,450.0,400.0,2004.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0
250.0,450.0,400.0,2004.0,10.0,21.0,0.0,1.0,0.0,0.0,0.0
400.0,600.0,550.0,2004.0,10.0,25.0,0.0,1.0,0.0,0.0,0.0
400.0,600.0,550.0,2004.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0
300.0,600.0,550.0,2004.0,10.0,28.0,0.0,1.0,0.0,0.0,0.0
500.0,1580.0,1150.0,2004.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0
300.0,600.0,550.0,2004.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0
300.0,600.0,550.0,2004.0,11.0,3.0,0.0,1.0,0.0,0.0,0.0
300.0,600.0,580.0,2004.0,11.0,4.0,0.0,1.0,1.0,0.0,0.0
300.0,600.0,550.0,2004.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0
300.0,550.0,450.0,2004.0,11.0,16.0,0.0,1.0,1.0,0.0,0.0
300.0,550.0,500.0,2004.0,11.0,17.0,0.0,1.0,0.0,0.0,0.0
280.0,650.0,580.0,2004.0,11.0,18.0,0.0,1.0,0.0,0.0,0.0
300.0,650.0,600.0,2004.0,11.0,20.0,0.0,1.0,1.0,0.0,0.0
300.0,550.0,500.0,2004.0,11.0,22.0,0.0,1.0,1.0,0.0,0.0
250.0,500.0,450.0,2004.0,11.0,25.0,0.0,1.0,1.0,0.0,0.0
250.0,550.0,500.0,2004.0,11.0,26.0,0.0,1.0,1.0,0.0,0.0
250.0,500.0,450.0,2004.0,12.0,2.0,0.0,1.0,1.0,0.0,0.0
200.0,525.0,500.0,2004.0,12.0,3.0,0.0,1.0,1.0,0.0,0.0
200.0,525.0,500.0,2004.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0
200.0,550.0,500.0,2004.0,12.0,6.0,0.0,1.0,0.0,0.0,0.0
200.0,450.0,400.0,2004.0,12.0,7.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,2004.0,12.0,9.0,0.0,1.0,1.0,0.0,0.0
350.0,500.0,450.0,2004.0,12.0,16.0,0.0,1.0,1.0,0.0,0.0
300.0,500.0,460.0,2005.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
200.0,700.0,500.0,2005.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0
400.0,700.0,500.0,2005.0,2.0,24.0,0.0,0.0,1.0,0.0,0.0
280.0,550.0,500.0,2005.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0
325.0,500.0,450.0,2005.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0
300.0,500.0,470.0,2005.0,2.0,8.0,0.0,1.0,1.0,0.0,0.0
380.0,600.0,550.0,2005.0,2.0,9.0,0.0,1.0,1.0,0.0,0.0
380.0,600.0,550.0,2005.0,2.0,10.0,0.0,1.0,1.0,0.0,0.0
350.0,550.0,500.0,2005.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0
380.0,585.0,500.0,2005.0,2.0,12.0,0.0,1.0,0.0,0.0,0.0
380.0,525.0,500.0,2005.0,2.0,14.0,0.0,1.0,1.0,0.0,0.0
325.0,420.0,400.0,2005.0,2.0,15.0,0.0,1.0,0.0,0.0,0.0
350.0,525.0,500.0,2005.0,2.0,16.0,0.0,1.0,1.0,0.0,0.0
320.0,500.0,450.0,2005.0,2.0,17.0,0.0,1.0,0.0,0.0,0.0
300.0,500.0,400.0,2005.0,2.0,18.0,0.0,1.0,0.0,0.0,0.0
380.0,550.0,500.0,2005.0,2.0,19.0,0.0,1.0,1.0,0.0,0.0
325.0,550.0,500.0,2005.0,2.0,21.0,0.0,1.0,1.0,0.0,0.0
260.0,480.0,450.0,2005.0,2.0,25.0,0.0,1.0,0.0,0.0,1.0
250.0,450.0,400.0,2005.0,3.0,28.0,0.0,0.0,1.0,0.0,0.0
100.0,200.0,150.0,2005.0,3.0,30.0,0.0,0.0,1.0,0.0,0.0
300.0,500.0,450.0,2005.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0
250.0,500.0,450.0,2005.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0
250.0,500.0,480.0,2005.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0
300.0,450.0,400.0,2005.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0
280.0,450.0,400.0,2005.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0
250.0,500.0,450.0,2005.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0
300.0,500.0,400.0,2005.0,3.0,14.0,0.0,1.0,1.0,0.0,0.0
300.0,550.0,450.0,2005.0,3.0,15.0,0.0,1.0,1.0,0.0,0.0
250.0,450.0,425.0,2005.0,3.0,16.0,0.0,1.0,1.0,0.0,0.0
250.0,450.0,420.0,2005.0,3.0,17.0,0.0,1.0,1.0,0.0,0.0
300.0,450.0,425.0,2005.0,3.0,18.0,0.0,1.0,1.0,0.0,0.0
250.0,450.0,350.0,2005.0,3.0,19.0,0.0,1.0,1.0,0.0,0.0
200.0,450.0,400.0,2005.0,3.0,21.0,0.0,1.0,1.0,0.0,0.0
200.0,450.0,400.0,2005.0,3.0,22.0,0.0,1.0,1.0,0.0,0.0
300.0,500.0,400.0,2005.0,3.0,24.0,0.0,1.0,1.0,0.0,0.0
300.0,450.0,400.0,2005.0,3.0,26.0,0.0,1.0,1.0,0.0,0.0
250.0,450.0,400.0,2005.0,3.0,29.0,0.0,1.0,1.0,0.0,0.0
250.0,425.0,400.0,2005.0,3.0,30.0,0.0,1.0,1.0,0.0,0.0
250.0,430.0,420.0,2005.0,4.0,23.0,0.0,0.0,1.0,0.0,0.0
280.0,450.0,400.0,2005.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0
280.0,500.0,450.0,2005.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0
280.0,480.0,400.0,2005.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0
300.0,480.0,450.0,2005.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0
300.0,480.0,450.0,2005.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0
280.0,450.0,400.0,2005.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0
250.0,450.0,400.0,2005.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0
300.0,450.0,400.0,2005.0,4.0,11.0,0.0,1.0,1.0,0.0,0.0
300.0,450.0,400.0,2005.0,4.0,12.0,0.0,1.0,1.0,0.0,0.0
250.0,500.0,400.0,2005.0,4.0,13.0,0.0,1.0,1.0,0.0,0.0
200.0,450.0,400.0,2005.0,4.0,15.0,0.0,1.0,1.0,0.0,0.0
200.0,450.0,400.0,2005.0,4.0,16.0,0.0,1.0,1.0,0.0,0.0
300.0,450.0,400.0,2005.0,4.0,18.0,0.0,1.0,1.0,0.0,0.0
200.0,450.0,400.0,2005.0,4.0,19.0,0.0,1.0,1.0,0.0,0.0
300.0,450.0,425.0,2005.0,4.0,20.0,0.0,1.0,1.0,0.0,0.0
200.0,450.0,400.0,2005.0,4.0,21.0,0.0,1.0,1.0,0.0,0.0
250.0,430.0,400.0,2005.0,4.0,25.0,0.0,1.0,1.0,0.0,0.0
250.0,400.0,400.0,2005.0,4.0,26.0,0.0,1.0,1.0,0.0,0.0
250.0,400.0,400.0,2005.0,4.0,27.0,0.0,1.0,1.0,0.0,0.0
250.0,425.0,400.0,2005.0,4.0,29.0,0.0,1.0,1.0,0.0,0.0
250.0,450.0,400.0,2005.0,4.0,30.0,0.0,1.0,1.0,0.0,0.0
250.0,450.0,400.0,2005.0,5.0,9.0,0.0,0.0,1.0,0.0,0.0
300.0,450.0,400.0,2005.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0
350.0,450.0,400.0,2005.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0
300.0,450.0,400.0,2005.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0
250.0,450.0,400.0,2005.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0
300.0,450.0,425.0,2005.0,5.0,7.0,0.0,1.0,1.0,0.0,0.0
250.0,450.0,400.0,2005.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0
300.0,450.0,400.0,2005.0,5.0,11.0,0.0,1.0,1.0,0.0,0.0
200.0,420.0,400.0,2005.0,5.0,12.0,0.0,1.0,1.0,0.0,0.0
300.0,410.0,390.0,2005.0,5.0,13.0,0.0,1.0,1.0,0.0,0.0
250.0,425.0,400.0,2005.0,5.0,14.0,0.0,1.0,1.0,0.0,0.0
200.0,400.0,380.0,2005.0,5.0,16.0,0.0,1.0,1.0,0.0,0.0
250.0,400.0,380.0,2005.0,5.0,17.0,0.0,1.0,1.0,0.0,0.0
250.0,400.0,400.0,2005.0,5.0,20.0,0.0,1.0,1.0,0.0,0.0
250.0,400.0,400.0,2005.0,5.0,21.0,0.0,1.0,1.0,0.0,0.0
250.0,400.0,400.0,2005.0,5.0,23.0,0.0,1.0,1.0,0.0,0.0
250.0,400.0,390.0,2005.0,5.0,24.0,0.0,1.0,1.0,0.0,0.0
350.0,500.0,450.0,2005.0,5.0,26.0,0.0,1.0,1.0,0.0,0.0
250.0,400.0,390.0,2005.0,5.0,27.0,0.0,1.0,1.0,0.0,0.0
250.0,400.0,390.0,2005.0,5.0,28.0,0.0,1.0,1.0,0.0,0.0
250.0,400.0,390.0,2005.0,5.0,30.0,0.0,1.0,1.0,0.0,0.0
250.0,400.0,400.0,2005.0,5.0,31.0,0.0,1.0,1.0,0.0,0.0
250.0,420.0,400.0,2005.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0
250.0,420.0,400.0,2005.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0
250.0,420.0,400.0,2005.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0
250.0,420.0,400.0,2005.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0
200.0,500.0,350.0,2005.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0
250.0,450.0,400.0,2005.0,6.0,8.0,0.0,1.0,1.0,0.0,0.0
280.0,550.0,500.0,2005.0,6.0,10.0,0.0,1.0,1.0,0.0,0.0
250.0,550.0,500.0,2005.0,6.0,11.0,0.0,1.0,1.0,0.0,0.0
250.0,550.0,500.0,2005.0,6.0,13.0,0.0,1.0,1.0,0.0,0.0
300.0,450.0,400.0,2005.0,6.0,14.0,0.0,1.0,1.0,0.0,0.0
300.0,550.0,500.0,2005.0,6.0,15.0,0.0,1.0,1.0,0.0,0.0
350.0,600.0,550.0,2005.0,6.0,16.0,0.0,1.0,1.0,0.0,0.0
200.0,600.0,550.0,2005.0,6.0,17.0,0.0,1.0,1.0,0.0,0.0
200.0,450.0,350.0,2005.0,6.0,20.0,0.0,1.0,1.0,0.0,0.0
300.0,500.0,400.0,2005.0,6.0,21.0,0.0,1.0,1.0,0.0,0.0
200.0,500.0,400.0,2005.0,6.0,22.0,0.0,1.0,1.0,0.0,0.0
200.0,350.0,300.0,2005.0,6.0,23.0,0.0,1.0,1.0,0.0,0.0
200.0,500.0,400.0,2005.0,6.0,24.0,0.0,1.0,1.0,0.0,0.0
300.0,580.0,550.0,2005.0,6.0,25.0,0.0,1.0,1.0,0.0,0.0
250.0,580.0,500.0,2005.0,6.0,27.0,0.0,1.0,1.0,0.0,0.0
250.0,580.0,500.0,2005.0,6.0,28.0,0.0,1.0,1.0,0.0,0.0
250.0,580.0,520.0,2005.0,6.0,29.0,0.0,1.0,1.0,0.0,0.0
250.0,580.0,550.0,2005.0,6.0,30.0,0.0,1.0,1.0,0.0,0.0
500.0,650.0,600.0,2005.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0
550.0,680.0,600.0,2005.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0
550.0,680.0,580.0,2005.0,7.0,4.0,0.0,1.0,1.0,0.0,0.0
550.0,680.0,580.0,2005.0,7.0,5.0,0.0,1.0,1.0,0.0,0.0
550.0,680.0,580.0,2005.0,7.0,6.0,0.0,1.0,1.0,0.0,0.0
550.0,680.0,560.0,2005.0,7.0,7.0,0.0,1.0,1.0,0.0,0.0
550.0,680.0,650.0,2005.0,7.0,8.0,0.0,1.0,1.0,0.0,0.0
350.0,550.0,500.0,2005.0,7.0,9.0,0.0,1.0,1.0,0.0,0.0
350.0,550.0,500.0,2005.0,7.0,11.0,0.0,1.0,1.0,0.0,0.0
250.0,580.0,550.0,2005.0,7.0,12.0,0.0,1.0,1.0,0.0,0.0
300.0,580.0,550.0,2005.0,7.0,13.0,0.0,1.0,1.0,0.0,0.0
300.0,580.0,550.0,2005.0,7.0,14.0,0.0,1.0,1.0,0.0,0.0
500.0,580.0,550.0,2005.0,7.0,15.0,0.0,1.0,1.0,0.0,0.0
500.0,580.0,560.0,2005.0,7.0,16.0,0.0,1.0,1.0,0.0,0.0
300.0,580.0,550.0,2005.0,7.0,18.0,0.0,1.0,1.0,0.0,0.0
300.0,650.0,600.0,2005.0,7.0,19.0,0.0,1.0,1.0,0.0,0.0
350.0,600.0,550.0,2005.0,7.0,21.0,0.0,1.0,1.0,0.0,0.0
350.0,600.0,560.0,2005.0,7.0,22.0,0.0,1.0,1.0,0.0,0.0
300.0,600.0,580.0,2005.0,7.0,23.0,0.0,1.0,1.0,0.0,0.0
300.0,600.0,580.0,2005.0,7.0,25.0,0.0,1.0,1.0,0.0,0.0
250.0,600.0,560.0,2005.0,7.0,26.0,0.0,1.0,0.0,0.0,0.0
300.0,600.0,550.0,2005.0,7.0,27.0,0.0,1.0,1.0,0.0,0.0
300.0,600.0,580.0,2005.0,7.0,28.0,0.0,1.0,1.0,0.0,0.0
350.0,600.0,580.0,2005.0,7.0,29.0,0.0,1.0,1.0,0.0,0.0
300.0,650.0,630.0,2005.0,7.0,30.0,0.0,1.0,1.0,0.0,0.0
300.0,650.0,620.0,2005.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0
300.0,620.0,560.0,2005.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0
300.0,620.0,550.0,2005.0,8.0,3.0,0.0,1.0,1.0,0.0,0.0
550.0,700.0,640.0,2005.0,8.0,4.0,0.0,1.0,1.0,0.0,0.0
550.0,700.0,680.0,2005.0,8.0,5.0,0.0,1.0,1.0,0.0,0.0
600.0,700.0,675.0,2005.0,8.0,6.0,0.0,1.0,1.0,0.0,0.0
300.0,600.0,550.0,2005.0,8.0,8.0,0.0,1.0,1.0,0.0,0.0
300.0,600.0,500.0,2005.0,8.0,9.0,0.0,1.0,1.0,0.0,0.0
300.0,600.0,500.0,2005.0,8.0,10.0,0.0,1.0,1.0,0.0,0.0
500.0,650.0,600.0,2005.0,8.0,11.0,0.0,1.0,1.0,0.0,0.0
300.0,700.0,500.0,2005.0,8.0,12.0,0.0,1.0,1.0,0.0,0.0
500.0,600.0,550.0,2005.0,8.0,13.0,0.0,1.0,1.0,0.0,0.0
400.0,600.0,550.0,2005.0,8.0,16.0,0.0,1.0,1.0,0.0,0.0
500.0,900.0,800.0,2005.0,8.0,17.0,0.0,1.0,1.0,0.0,0.0
500.0,950.0,800.0,2005.0,8.0,18.0,0.0,1.0,1.0,0.0,0.0
500.0,900.0,800.0,2005.0,8.0,19.0,0.0,1.0,1.0,0.0,0.0
500.0,900.0,800.0,2005.0,8.0,20.0,0.0,1.0,1.0,0.0,0.0
500.0,900.0,850.0,2005.0,8.0,22.0,0.0,1.0,1.0,0.0,0.0
500.0,900.0,850.0,2005.0,8.0,23.0,0.0,1.0,1.0,0.0,0.0
500.0,950.0,800.0,2005.0,8.0,24.0,0.0,1.0,1.0,0.0,0.0
500.0,950.0,900.0,2005.0,8.0,25.0,0.0,1.0,1.0,0.0,0.0
500.0,950.0,850.0,2005.0,8.0,26.0,0.0,1.0,1.0,0.0,0.0
500.0,950.0,820.0,2005.0,8.0,27.0,0.0,1.0,1.0,0.0,0.0
500.0,900.0,850.0,2005.0,8.0,29.0,0.0,1.0,1.0,0.0,0.0
500.0,950.0,900.0,2005.0,8.0,30.0,0.0,1.0,1.0,0.0,0.0
500.0,950.0,900.0,2005.0,8.0,31.0,0.0,1.0,1.0,0.0,0.0
500.0,950.0,900.0,2005.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0
500.0,950.0,900.0,2005.0,9.0,2.0,0.0,1.0,1.0,0.0,0.0
500.0,950.0,900.0,2005.0,9.0,3.0,0.0,1.0,1.0,0.0,0.0
600.0,1100.0,1000.0,2005.0,9.0,5.0,0.0,1.0,1.0,0.0,0.0
500.0,1100.0,950.0,2005.0,9.0,8.0,0.0,1.0,1.0,0.0,0.0
500.0,900.0,850.0,2005.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0
600.0,1200.0,1100.0,2005.0,9.0,10.0,0.0,1.0,1.0,0.0,0.0
600.0,1200.0,1100.0,2005.0,9.0,12.0,0.0,1.0,1.0,0.0,0.0
600.0,1200.0,1150.0,2005.0,9.0,13.0,0.0,1.0,1.0,0.0,0.0
600.0,1000.0,900.0,2005.0,9.0,14.0,0.0,1.0,0.0,0.0,0.0
600.0,1000.0,950.0,2005.0,9.0,15.0,0.0,1.0,0.0,0.0,0.0
500.0,1000.0,800.0,2005.0,9.0,16.0,0.0,1.0,1.0,0.0,0.0
500.0,900.0,800.0,2005.0,9.0,17.0,0.0,1.0,1.0,0.0,0.0
600.0,900.0,850.0,2005.0,9.0,19.0,0.0,1.0,1.0,0.0,0.0
500.0,900.0,800.0,2005.0,9.0,20.0,0.0,1.0,1.0,0.0,0.0
500.0,900.0,750.0,2005.0,9.0,21.0,0.0,1.0,1.0,0.0,0.0
600.0,900.0,850.0,2005.0,9.0,23.0,0.0,1.0,1.0,0.0,0.0
600.0,900.0,750.0,2005.0,9.0,24.0,0.0,1.0,1.0,0.0,0.0
600.0,950.0,850.0,2005.0,9.0,26.0,0.0,1.0,1.0,0.0,0.0
600.0,1000.0,850.0,2005.0,9.0,27.0,0.0,1.0,1.0,0.0,0.0
500.0,900.0,850.0,2005.0,9.0,28.0,0.0,1.0,1.0,0.0,0.0
600.0,950.0,900.0,2005.0,9.0,30.0,0.0,1.0,1.0,0.0,0.0
500.0,950.0,850.0,2005.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0
500.0,900.0,800.0,2005.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0
500.0,900.0,780.0,2005.0,10.0,4.0,0.0,1.0,1.0,0.0,0.0
300.0,1000.0,950.0,2005.0,10.0,5.0,0.0,1.0,1.0,0.0,0.0
400.0,1000.0,850.0,2005.0,10.0,6.0,0.0,1.0,1.0,0.0,0.0
300.0,1000.0,900.0,2005.0,10.0,7.0,0.0,1.0,1.0,0.0,0.0
300.0,900.0,850.0,2005.0,10.0,8.0,0.0,1.0,1.0,0.0,0.0
300.0,1000.0,900.0,2005.0,10.0,10.0,0.0,1.0,1.0,0.0,0.0
400.0,900.0,850.0,2005.0,10.0,11.0,0.0,1.0,1.0,0.0,0.0
500.0,900.0,800.0,2005.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0
500.0,900.0,800.0,2005.0,10.0,15.0,0.0,1.0,1.0,0.0,0.0
900.0,1600.0,1200.0,2005.0,10.0,17.0,0.0,1.0,1.0,0.0,0.0
900.0,1600.0,1400.0,2005.0,10.0,18.0,0.0,1.0,1.0,0.0,0.0
800.0,1600.0,1000.0,2005.0,10.0,19.0,0.0,1.0,1.0,0.0,0.0
800.0,1500.0,1000.0,2005.0,10.0,20.0,0.0,1.0,1.0,0.0,0.0
500.0,1500.0,1350.0,2005.0,10.0,21.0,0.0,1.0,1.0,0.0,0.0
