Market,Date,Variety,Grade,Arrivals,Unit,Min,Max,Modal,District
MYSURU,20/06/2022,OTHER,AVERAGE,2,Quintal,5720,5720,5720,Mysuru
MYSURU,23/06/2022,OTHER,AVERAGE,1,Quintal,4062,4062,4062,Mysuru
MYSURU,24/06/2022,OTHER,AVERAGE,3,Quintal,3759,4260,3888,Mysuru
MYSURU,25/06/2022,OTHER,AVERAGE,6,Quintal,3333,4051,3604,Mysuru
MYSURU,27/06/2022,OTHER,AVERAGE,19,Quintal,2061,3909,3314,Mysuru
MYSURU,28/06/2022,OTHER,AVERAGE,2,Quintal,4328,4328,4328,Mysuru
MYSURU,29/06/2022,OTHER,AVERAGE,7,Quintal,3369,4373,4092,Mysuru
MYSURU,30/06/2022,OTHER,AVERAGE,3,Quintal,2651,3551,3029,Mysuru
MYSURU,01/07/2022,OTHER,AVERAGE,2,Quintal,3729,6430,5079,Mysuru
MYSURU,02/07/2022,OTHER,AVERAGE,2,Quintal,1230,5610,2525,Mysuru
MYSURU,04/07/2022,OTHER,AVERAGE,4,Quintal,3263,4101,3768,Mysuru
MYSURU,05/07/2022,OTHER,AVERAGE,8,Quintal,2716,4051,3476,Mysuru
MYSURU,07/07/2022,OTHER,AVERAGE,2,Quintal,2836,2836,2836,Mysuru
MYSURU,08/07/2022,OTHER,AVERAGE,19,Quintal,2165,4650,3336,Mysuru
MYSURU,11/07/2022,OTHER,AVERAGE,15,Quintal,1400,2530,2022,Mysuru
MYSURU,12/07/2022,OTHER,AVERAGE,18,Quintal,2109,4559,3187,Mysuru
MYSURU,13/07/2022,OTHER,AVERAGE,15,Quintal,3729,4509,4119,Mysuru
MYSURU,14/07/2022,OTHER,AVERAGE,30,Quintal,2603,5560,4040,Mysuru
MYSURU,18/07/2022,OTHER,AVERAGE,48,Quintal,3009,9251,4331,Mysuru
MYSURU,19/07/2022,OTHER,AVERAGE,53,Quintal,1511,5116,4110,Mysuru
MYSURU,20/07/2022,OTHER,AVERAGE,62,Quintal,2559,5762,3976,Mysuru
MYSURU,21/07/2022,OTHER,AVERAGE,34,Quintal,3229,6250,5210,Mysuru
MYSURU,22/07/2022,OTHER,AVERAGE,31,Quintal,3309,6366,4560,Mysuru
MYSURU,23/07/2022,OTHER,AVERAGE,15,Quintal,2629,5889,4499,Mysuru
MYSURU,25/07/2022,OTHER,AVERAGE,30,Quintal,2854,6417,4740,Mysuru
MYSURU,26/07/2022,OTHER,AVERAGE,38,Quintal,3309,5509,4579,Mysuru
MYSURU,27/07/2022,OTHER,AVERAGE,34,Quintal,3030,5871,4572,Mysuru
MYSURU,28/07/2022,OTHER,AVERAGE,13,Quintal,4659,5700,4918,Mysuru
MYSURU,29/07/2022,OTHER,AVERAGE,79,Quintal,1510,5746,4897,Mysuru
MYSURU,30/07/2022,OTHER,AVERAGE,19,Quintal,4229,7354,6304,Mysuru
MYSURU,01/08/2022,OTHER,AVERAGE,51,Quintal,3821,6069,5124,Mysuru
